,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
39510,133058765,CABLE TELEVISION ADVERTISING BUREAU INC,,830 3RD AVE FL 2,NEW YORK,NY,10022-6570,10022.0,,,6.0,0.0,198202.0,1.0,12.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,5998813,47643,0.0,0.0,115000.0,0.0,115000.0,10200.0,0.0,10200.0,104800.0,0.0,104800.0,123773.0,0,119994.0,0,3779.0,0.0,3779.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,273210,77488,195722,2890.0,6353647.0,6353647.0,6561329.0,3025693.0,966412.0,182557.0,0.0,6362522,-8875.0,,4147111.0,3077485,0.0,0.0,0.0,0.0,0.0,2087121.0,1000675,0.0,0.0,2059990.0,2076810,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,5586531.0,0.0,34946.0,0.0,-60958.0,0.0,0.0,140523.0,12422.0,5713464.0,5692248.0,21216.0,3009933.0,674493.0,156703.0,0.0,93,133058765_201212_990O,IN,,133058765201212,1330587652012,A0332,A,36061.0,5602.0,5600.0,A033,A,O,O,AR,A,A,1,AR,AR,AR,0.36759000000000003,A,813920.0,-73.970658533,40.75647991,0,rtf2013_990_VER,164466,
39583,222701258,BOOKBINDERS GUILD OF NEW YORK INC,,156 WEST 56 TH STREET NO 1804,NEW YORK,NY,10019-0000,10019.0,FRUCHTER ROSEN & COMPANY P C,,6.0,0.0,198610.0,5.0,12.0,200.0,229.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,20150,135983,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,156194.0,156194.0,156194.0,0.0,0.0,0.0,0.0,160885,-4691.0,,85746.0,81055,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85746.0,81055,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,8690.0,134232.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,142993.0,158342.0,-15349.0,0.0,0.0,0.0,0.0,93,222701258_201212_990O,IN,,222701258201212,2227012582012,A20,A,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,1,AR,AR,AR,0.33975,C,710000.0,-73.979444714,40.764389096,0,rtf2013_990_VER,164753,
40077,131583260,STATION REPRESENTATIVES ASSOCIATION INC,,125 W 55TH ST,NEW YORK,NY,10019-5369,10019.0,KATZ MEDIA J BELOYIANIS,,6.0,0.0,196910.0,1.0,12.0,919.0,200.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3180.0,3180.0,3180.0,3180.0,0.0,0.0,0.0,0.0,3883,-703.0,,78238.0,77535,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78238.0,77535,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.0,3087.0,6721.0,-3634.0,0.0,0.0,0.0,0.0,93,131583260_201212_990O,IN,,131583260201212,1315832602012,A01,A,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,1,AR,AR,AR,0.8302200000000001,C,813319.0,-73.979015561,40.763413291,0,rtf2013_990_VER,166773,
40630,130689125,EXHIBITION EMPLOYEES - 829 GENERAL FUND,,386 PARK AVENUE SOUTH 5TH FL,NEW YORK,NY,10016-8804,10016.0,,,5.0,0.0,195804.0,5.0,12.0,263.0,279.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,5.0,0,153141,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75000.0,228775.0,228775.0,228775.0,35034.0,0.0,2732.0,0.0,256514,-27739.0,,117950.0,65619,0.0,0.0,338804.0,303435.0,0.0,338804.0,314212,0.0,0.0,-220854.0,-248593,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,152235.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,54472.0,207278.0,207907.0,-629.0,53628.0,6940.0,5371.0,0.0,93,130689125_201212_990O,IN,,130689125201212,1306891252012,A1140,A,36061.0,5602.0,5600.0,A114,A,O,S,ZA,A,A,1,AR,AR,AR,0.5794600000000001,B,813219.0,-73.98478440000001,40.7430477,0,rtf2013_990_VER,168938,
42406,133211019,INDIAN DIAMOND & COLORSTONE ASSOC INC,,56 W 45TH ST STE 705,NEW YORK,NY,10036-4215,10036.0,,,6.0,0.0,198507.0,1.0,12.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,411400,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,411986.0,411986.0,411986.0,0.0,47877.0,3910.0,0.0,360506,51480.0,,309416.0,361664,0.0,0.0,0.0,0.0,0.0,38425.0,39193,0.0,0.0,270991.0,322471,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,406801.0,0.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,408010.0,401105.0,6905.0,0.0,44000.0,4221.0,0.0,93,133211019_201212_990O,IN,,133211019201212,1332110192012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.56138,A,710000.0,-73.981452412,40.7563099,0,rtf2013_990_VER,176434,
42881,132666239,NEW YORK MARKET RADIO BROADCASTERS ASSOCIATION INC,,125 WEST 55TH STREET 5TH FLR,NEW YORK,NY,10019-5369,10019.0,,,6.0,0.0,197101.0,1.0,12.0,200.0,120.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,500944,8682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4086.0,513712.0,513712.0,513712.0,0.0,0.0,0.0,0.0,440020,73692.0,,990984.0,1033665,0.0,0.0,0.0,0.0,0.0,105036.0,74025,0.0,0.0,885948.0,959640,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,563619.0,0.0,7751.0,0.0,701.0,0.0,0.0,0.0,6449.0,578520.0,659943.0,-81423.0,0.0,0.0,0.0,0.0,93,132666239_201212_990O,IN,,132666239201212,1326662392012,A34,A,36061.0,5602.0,5600.0,A34,A,O,O,AR,A,A,1,AR,AR,AR,0.35888000000000003,A,513110.0,-73.979015561,40.763413291,0,rtf2013_990_VER,178746,
44966,133683285,49 EAST 21 COMPANY INC,,52 BROADWAY,NEW YORK,NY,10004-1603,10004.0,JEANNETTE DILORENZO,,2.0,0.0,199307.0,1.0,7.0,912.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201207,2012,2011,2011,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700,-2700.0,,8433227.0,8433227,0.0,0.0,0.0,0.0,0.0,2700.0,2700,8430524.0,8430524.0,8430527.0,8430527,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201107.0,2011.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,-2700.0,0.0,0.0,0.0,0.0,93,133683285_201207_990O,IN,,133683285201207,1336832852012,A1960,A,36061.0,5602.0,5600.0,A196,A,O,O,AR,A,A,1,AR,AR,AR,0.52104,C,813219.0,-74.013278757,40.706339936,0,rtf2013_990_VER,188681,
45701,330274349,PLASA NORTH AMERICA,,630 9TH AVE STE 609,NEW YORK,NY,10036-3748,10036.0,,,6.0,0.0,198809.0,1.0,12.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,1323332,436,0.0,315211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20000.0,1658979.0,1658979.0,1658979.0,135377.0,0.0,0.0,0.0,1798832,-139853.0,,407317.0,148169,0.0,0.0,0.0,0.0,0.0,281328.0,162033,0.0,0.0,125989.0,-13864,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,720760.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,15000.0,1011058.0,1206721.0,-195663.0,107283.0,0.0,0.0,0.0,93,330274349_201212_990O,IN,,330274349201212,3302743492012,A01,A,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,1,AR,AR,AR,0.5448,C,813319.0,-73.9891813,40.7481049,0,rtf2013_990_VER,191270,
46396,133341914,GRUPPO ESPONENTI ITALIANI INC,,60 E 42ND ST STE 2214,NEW YORK,NY,10165-6232,10165.0,,,6.0,0.0,199304.0,1.0,12.0,200.0,123.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,111958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,111958.0,111958.0,111958.0,0.0,0.0,0.0,0.0,70378,41580.0,,114316.0,159539,0.0,0.0,0.0,0.0,0.0,3000.0,6643,0.0,0.0,111316.0,152896,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,194760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194760.0,146449.0,48311.0,0.0,0.0,0.0,0.0,93,133341914_201212_990O,IN,,133341914201212,1333419142012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.5079199999999999,C,710000.0,-73.97894215,40.752800799999996,0,rtf2013_990_VER,193764,
46798,273662653,FRONTIER COMMUNICATIONS IBEW WEST RETIREE TRUST,,C/O JPMORGAN CHASE BANK NA 1 CH,NEW YORK,NY,10005-0000,10005.0,ANASTASIA D YUELYS,Y43,9.0,0.0,201202.0,2.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,9.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,9770,-9766.0,,42633.0,32867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42633.0,32867,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7373.0,-7368.0,0.0,0.0,0.0,0.0,93,273662653_201212_990O,IN,,273662653201212,2736626532012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.14582,A,510000.0,-74.00504000000001,40.7026216,0,rtf2013_990_VER,195202,
48049,132760431,MEDIA COALITION INC,,SUITE 407,NEW YORK,NY,10038-0000,10038.0,,,6.0,0.0,197407.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,256159,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17724.0,274178.0,274178.0,274178.0,93924.0,35250.0,12126.0,0.0,277197,-3019.0,,188000.0,184981,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,188000.0,184981,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,350034.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,30889.0,381288.0,293353.0,87935.0,90194.0,40000.0,12042.0,0.0,93,132760431_201212_990O,IN,,132760431201212,1327604312012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.28815999999999997,B,510000.0,-74.00210190000001,40.709621899999995,0,rtf2013_990_VER,199736,
48068,133353621,SU KAI CHIN ASSOCIATION INC,,62 BAYARD STREET,NEW YORK,NY,10013-4938,10013.0,,A23,4.0,0.0,200902.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201304,2013,2012,2012,4.0,0,0,37268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,37268.0,37268.0,37268.0,0.0,0.0,0.0,0.0,8560,28708.0,,256476.0,285184,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,256476.0,285184,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201204.0,2012.0,93.0,6000.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,6366.0,10390.0,-4024.0,0.0,0.0,0.0,0.0,93,133353621_201304_990O,IN,,133353621201304,1333536212013,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.9052399999999999,B,710000.0,-73.99798220000001,40.715557200000006,0,rtf2013_990_VER,199815,
48141,130951470,THE BROADWAY LEAGUE INC,,729 SEVENTH AVENUE 5TH FLOOR,NEW YORK,NY,10019-6831,10019.0,,,6.0,0.0,194210.0,1.0,8.0,119.0,205.0,279.0,3.0,2.0,2.0,1.0,10.0,0.0,201208,2012,2011,2011,6.0,1118303,7897218,12599,0.0,641860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,9669980.0,9669980.0,9669980.0,605750.0,0.0,229966.0,0.0,7842097,1827883.0,,8461105.0,9552624,0.0,0.0,0.0,0.0,0.0,3065121.0,3138700,0.0,0.0,5395984.0,6413924,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201108.0,2011.0,93.0,0.0,4317733.0,0.0,15016.0,0.0,0.0,0.0,0.0,0.0,5073499.0,9406248.0,7420556.0,1985692.0,803917.0,2025521.0,205966.0,0.0,93,130951470_201208_990O,IN,,130951470201208,1309514702012,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.05967000000000001,A,813920.0,-73.9918181,40.7686973,0,rtf2013_990_VER,200098,
48670,133196564,SYNDICATED NETWORK TELEVISION ASSOCIATION INC,,630 5TH AVE STE 2320,NEW YORK,NY,10111-2397,10111.0,,,6.0,0.0,198701.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,2150000,13926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2163926.0,2163926.0,2163926.0,1135855.0,148715.0,36124.0,0.0,2145350,18576.0,,2099174.0,2117750,0.0,0.0,0.0,0.0,0.0,0.0,0,2099174.0,2117750.0,2099174.0,2117750,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,2150000.0,0.0,16484.0,0.0,0.0,0.0,0.0,0.0,0.0,2166484.0,1933646.0,232838.0,1054893.0,139201.0,36148.0,0.0,93,133196564_201212_990O,IN,,133196564201212,1331965642012,A32,A,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.30139,A,513120.0,-73.977222367,40.7588966,0,rtf2013_990_VER,202145,
48894,203753340,THE INTERNATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES INC,,25 WEST 52ND STREET 14TH FLOOR,NEW YORK,NY,10019-6104,10019.0,BRUCE PAISNER,S41,6.0,0.0,200606.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,2698882,4388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2703270.0,2703270.0,2703270.0,315000.0,516718.0,0.0,0.0,2497999,205271.0,,2815562.0,3219229,0.0,0.0,0.0,0.0,0.0,423473.0,621869,0.0,0.0,2392089.0,2597360,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,2626545.0,0.0,4815.0,0.0,0.0,0.0,0.0,0.0,0.0,2631360.0,2363735.0,267625.0,285000.0,447981.0,0.0,0.0,93,203753340_201212_990O,IN,,203753340201212,2037533402012,A32,A,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.04145,A,513120.0,-73.980614571,40.764991570999996,0,rtf2013_990_VER,202963,
50114,133364852,CORNING GLASS WORKS LTD SALARIED EMPLOYEES,,JPMORGAN CHASE BANK NA 1 CHASE,NEW YORK,NY,10005-0000,10005.0,ANASTASIA D YUELYS,,9.0,0.0,198802.0,1.0,12.0,279.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,9.0,0,586194,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490780.0,0,490780.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,586344.0,586344.0,1077124.0,10000.0,0.0,0.0,0.0,190433,395911.0,,3118563.0,3514474,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3118563.0,3514474,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,537195.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,537531.0,482906.0,54625.0,12500.0,0.0,0.0,0.0,93,133364852_201212_990O,IN,,133364852201212,1333648522012,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.55883,C,710000.0,-74.1951873,40.5185178,0,rtf2013_990_VER,207328,
50241,952786905,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,,770 BROADWAY 7TH FLOOR,NEW YORK,NY,10003-9522,10003.0,,,6.0,0.0,197306.0,1.0,12.0,919.0,205.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,371304,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,372315.0,372315.0,372315.0,0.0,0.0,0.0,0.0,358907,13408.0,,502345.0,515753,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,515753.0,502345.0,515753,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,291059.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,53522.0,345967.0,292332.0,53635.0,0.0,0.0,0.0,0.0,93,952786905_201212_990O,IN,,952786905201212,9527869052012,A65,A,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.31196999999999997,B,711110.0,-73.99195290000002,40.731702899999995,0,rtf2013_990_VER,207760,
50448,136103339,THE LEE TOWE MEMORIAL ASSOCIATION INC,,21 PELL ST,NEW YORK,NY,10013-5148,10013.0,,,4.0,0.0,199202.0,1.0,12.0,408.0,429.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,4.0,0,155,8027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,8182.0,8182.0,8182.0,0.0,0.0,0.0,0.0,4285,3897.0,,697706.0,701603,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,697706.0,701603,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,120.0,0.0,0.0,24869.0,0.0,0.0,0.0,0.0,0.0,0.0,24989.0,8036.0,16953.0,0.0,0.0,0.0,0.0,93,136103339_201212_990O,IN,,136103339201212,1361033392012,A80,A,36061.0,5602.0,5600.0,A80,A,O,O,AR,A,A,1,AR,AR,AR,0.63349,B,712120.0,-73.99809217800001,40.715326754,0,rtf2013_990_VER,208495,
50801,132509231,AUTHORS GUILD INC,,31 E 32ND ST FL 7,NEW YORK,NY,10016-5509,10016.0,,,6.0,0.0,199603.0,1.0,9.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201209,2012,2011,2011,6.0,1869476,258034,18009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219493.0,0,204684.0,0,14809.0,0.0,14809.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5653.0,2165981.0,2165981.0,2370665.0,136183.0,905027.0,81859.0,0.0,3111194,-945213.0,,5405161.0,4652462,0.0,0.0,0.0,0.0,0.0,324819.0,423188,0.0,0.0,5080342.0,4229274,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,soi10ot9,201109.0,2011.0,93.0,899897.0,249294.0,,40677.0,0.0,0.0,10553.0,0.0,0.0,2399690.0,3600111.0,2199128.0,1400983.0,313739.0,680411.0,90378.0,0.0,93,132509231_201209_990O,IN,,132509231201209,1325092312012,A0370,A,36061.0,5602.0,5600.0,A037,A,O,O,AR,A,A,1,AR,AR,AR,0.36195,A,813920.0,-73.98391091100001,40.746714089,0,rtf2013_990_VER,209856,
52447,135621505,NEW YORK PRESSROOM UNIONS-PRINTERS LEAGUE WELFARE TRUST FUND,,231 W 29TH ST RM 405,NEW YORK,NY,10001-0000,10001.0,,,9.0,0.0,195504.0,2.0,9.0,264.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201209,2012,2011,2011,9.0,0,1064966,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22227.0,1088993.0,1088993.0,1088993.0,0.0,37646.0,3774.0,0.0,991413,97580.0,,717181.0,828341,0.0,0.0,0.0,0.0,0.0,26780.0,40360,690401.0,787981.0,690401.0,787981,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201109.0,2011.0,93.0,0.0,1054769.0,0.0,1674.0,0.0,0.0,0.0,0.0,0.0,47040.0,1103483.0,1121254.0,-17771.0,2364.0,84914.0,6425.0,0.0,93,135621505_201209_990O,IN,,135621505201209,1356215052012,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.35725,A,511100.0,-73.993919247,40.748463801,0,rtf2013_990_VER,216784,
