,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
7880,131572247,7,119.0,319.0,0.0,LINCOLN CTR,3.0,1746981.0,1793246,360610143001041.0,0.0,0.0,36061014300.0,NEW YORK,10,207146.0,197969.0,0,,0.0,2.0,0,1.0,0,1467956,1387576.0,131572247_201407_990O,36061.0,2014,2013.0,0,10.0,990962,0.0,0.0,0.0,0.0,0.0,192028,999890,956075.0,1676793,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,34500,1,rtf13_990_VER,1191918,4099,4274.0,40.7705,0.0,0.0,O,S,ZA,A,772828.0,802284,-73.9801,A,,0.0,0.0,5602.0,813219.0,METROPOLITAN OPERA CLUB INC,131572247201407,1315722472014,974153.0,0,16809,0,0.0,67642.0,0.0,0.0,A,A11,,A11,A,A6AI,NEW,AR,AR,AR,1.0,,0,0.0,395148.0,366133.0,IN,,68233.0,61325.0,5600.0,480776,494869.0,Y,0.2115540895343445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194608,0,0,0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20139,7,7.0,0.0,201407,201307.0,0.0,1484765,1484765,1455218.0,0.0,0.0,0.0,0.0,0.0,0.0,10023-0000,10023
7885,131583260,12,919.0,200.0,0.0,125 W 55TH STREET - 6TH FLOOR,3.0,77851.0,76476,360610131001002.0,0.0,0.0,36061013100.0,NEW YORK,20,0.0,0.0,0,KATZ MEDIA J BELOYIANIS,0.0,2.0,0,1.0,0,4749,2959.0,131583260_201412_990O,36061.0,2014,2013.0,0,20.0,76476,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3374,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,0,0.0,40.7605,0.0,0.0,O,O,AR,A,0.0,0,-73.98,A,,0.0,0.0,5602.0,813319.0,STATION REPRESENTATIVES ASSOCIATION INC,131583260201412,1315832602014,77851.0,0,-1375,0,0.0,316.0,0.0,0.0,A,A01,,A01,A,,SUB2,AR,AR,AR,1.0,,3374,3275.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.6364858962642327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196910,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,3374,3374,3275.0,0.0,0.0,0.0,0.0,0.0,0.0,10019-5369,10019
7890,131589984,6,161.0,180.0,919.0,110 EAST 25TH STREET 3RD FLOOR,3.0,136017.0,175634,,0.0,0.0,36061006800.0,NEW YORK,20,0.0,0.0,0,THE WOOLMARK COMPANY LIMITED,0.0,2.0,0,1.0,0,2038739,3229384.0,131589984_201506_990O,36061.0,2015,2014.0,0,10.0,13331,0.0,0.0,0.0,0.0,0.0,23022,-23022,-8691.0,2219022,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,41,53.0,40.7408,0.0,0.0,O,O,AR,A,279947.0,162303,-73.9838,A,,0.0,0.0,5602.0,711100.0,WOOLMARK AMERICAS INC THE WOOLMARK COMPANY,131589984201506,1315899842015,-143930.0,34,157261,0,0.0,-92120.0,0.0,0.0,A,A60,,A60,A,,BEST,AR,AR,AR,1.0,,2127132,3065000.0,521753.0,464663.0,IN,,24240.0,20656.0,5600.0,91815,80902.0,N,0.8135217657304651,0,0.0,0.0,13331.0,-143930.0,0.0,0.0,0.0,0.0,0.0,195006,0,0,0,0.0,0.0,0.0,0.0,0.0,THE WOOLMARK COMPANY,20149.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20149,6,6.0,0.0,201506,201406.0,0.0,2196000,2196000,3137264.0,0.0,0.0,0.0,0.0,0.0,0.0,10010-2913,10010
8047,131777183,12,919.0,200.0,59.0,120 WALL STREET,3.0,3605476.0,4491990,360610007001015.0,0.0,0.0,36061000700.0,NEW YORK,10,784400.0,868812.0,0,,0.0,2.0,0,1.0,0,5892710,6113964.0,131777183_201412_990O,36061.0,2014,2013.0,0,10.0,3792723,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6890150,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,311188,67690.0,40.7048,0.0,0.0,O,O,AR,A,657697.0,699267,-74.0068,A,,0.0,0.0,5602.0,813319.0,TELEVISION BUREAU OF ADVERTISING INC,131777183201412,1317771832014,2947779.0,0,997440,0,0.0,-92911.0,0.0,16800.0,A,A013,,A0132,A,,NEW,AR,AR,AR,1.0,,69864,36985.0,2475321.0,2487165.0,IN,,187976.0,171770.0,5600.0,6509098,5846727.0,Y,0.5526710818438955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195602,0,0,0,52851.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,6890150,6890150,6021053.0,0.0,0.0,0.0,0.0,0.0,0.0,10005-3904,10005
8050,131783842,12,200.0,0.0,0.0,20 W 44TH ST 5TH FLR,3.0,919562.0,959258,360610096001006.0,0.0,0.0,36061009600.0,NEW YORK,20,95610.0,92000.0,0,,0.0,2.0,0,1.0,0,605136,467694.0,131783842_201412_990O,36061.0,2014,2013.0,0,10.0,958658,0.0,0.0,292356.0,234591.0,0.0,0,0,0.0,738271,0.0,0.0,,0.0,292356,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,3246,5145.0,40.755,0.0,0.0,O,O,AR,A,0.0,600,-73.9804,A,,0.0,0.0,5602.0,813920.0,ANTIQUARIAN BOOKSELLERS ASSOC OF AMERICA INC SHOP 2 CONCOURSE,131783842201412,1317838422014,919562.0,-387,33450,292356,0.0,55169.0,0.0,0.0,A,A033,,A0333,A,A33C,NEW,AR,AR,AR,1.0,,0,0.0,66828.0,45770.0,IN,,13234.0,10195.0,5600.0,343371,283127.0,N,0.5060067286642552,0,0.0,0.0,958658.0,919562.0,0.0,0.0,0.0,0.0,0.0,195109,0,0,0,0.0,-387.0,0.0,99685.0,99298.0,,20140.0,15eofinextract990.dat.dat,292356,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,638586,638586,522863.0,0.0,0.0,0.0,0.0,0.0,0.0,10036-6603,10036
8062,131815385,8,205.0,0.0,0.0,450 7TH AVE STE 808,9.0,1065345.0,1219670,360610109001001.0,0.0,0.0,36061010900.0,NEW YORK,20,187646.0,182099.0,147002,DENISE ROVER,134271.0,2.0,0,1.0,0,939598,921544.0,131815385_201408_990O,36061.0,2014,2013.0,0,10.0,1190470,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1064723,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,4200.0,0,1,rtf13_990_VER,0,553,627.0,40.7523,0.0,0.0,O,O,AR,A,0.0,29200,-73.9875,A,,0.0,0.0,5602.0,513120.0,NATIONAL ACADEMY OF TELEVISION ARTS AND SCIENCES NEW YORK CHAPTER,131815385201408,1318153852014,1065345.0,0,125125,0,0.0,269056.0,4200.0,4200.0,A,A32,,A32,A,,BEST,AR,AR,AR,5.0,,179,69.0,78265.0,111875.0,IN,,16588.0,19558.0,5600.0,912789,1051433.0,N,0.5460466915072778,0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,197610,0,0,0,0.0,0.0,0.0,0.0,0.0,NEW YORK CHAPTER,20139.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20139,6,6.0,0.0,201408,201308.0,0.0,1064723,1064723,1190600.0,0.0,0.0,0.0,0.0,0.0,0.0,10123-0808,10123
8086,131855535,12,205.0,0.0,0.0,54 WEST 39TH ST,3.0,185590.0,210075,360610084002000.0,0.0,0.0,36061008400.0,NEW YORK,10,145292.0,80822.0,0,,0.0,2.0,0,1.0,0,625666,300065.0,131855535_201412_990O,36061.0,2014,2013.0,0,10.0,197781,0.0,0.0,0.0,0.0,0.0,0,0,0.0,648260,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,0,0.0,40.7522,0.0,0.0,O,O,AR,A,10403.0,12294,-73.9836,A,,0.0,0.0,5602.0,511100.0,CHILDRENS BOOK COUNCIL INC,131855535201412,1318555352014,175187.0,0,22594,0,0.0,1468.0,0.0,0.0,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,,46549,27259.0,153836.0,77324.0,IN,,26587.0,10696.0,5600.0,601711,274274.0,N,0.5281831831308602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195009,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,648260,648260,301533.0,0.0,0.0,0.0,0.0,0.0,0.0,10018-3808,10018
8149,131956457,12,263.0,59.0,264.0,1000 FIFTH AVENUE,9.0,257011.0,271017,360610142005000.0,0.0,0.0,36061014200.0,NEW YORK,30,6898.0,0.0,0,CHRISTOPHE D BOYNTON,0.0,2.0,0,1.0,0,417762,433436.0,131956457_201412_990O,36061.0,2014,2013.0,0,10.0,260278,0.0,0.0,0.0,0.0,0.0,0,0,0.0,431708,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,318,464.0,40.7784,0.0,0.0,O,O,AR,A,10680.0,10739,-73.9626,A,,0.0,0.0,5602.0,712110.0,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES L1503NY NYC METRO MUSEUM OF ART EMP,131956457201412,1319564572014,246331.0,0,13946,0,0.0,24109.0,0.0,0.0,A,A50,,A50,A,,WORD,AR,AR,AR,5.0,,0,0.0,10765.0,17914.0,IN,,2040.0,2014.0,5600.0,431390,457081.0,N,0.02568368224989637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196004,0,0,0,0.0,0.0,0.0,0.0,0.0,L1503NY NYC METRO MUSEUM OF ART EMP,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,5,5.0,0.0,201412,201312.0,0.0,431708,431708,457545.0,0.0,0.0,0.0,0.0,0.0,0.0,11105-1614,10028
8171,131996451,12,920.0,905.0,0.0,420 LEXINGTON AVE RM 343,3.0,2084177.0,2442355,360610148022001.0,0.0,0.0,36061014802.0,NEW YORK,20,1278520.0,948056.0,0,,0.0,2.0,0,1.0,0,2188908,1679255.0,131996451_201412_990O,36061.0,2014,2013.0,0,10.0,1124569,0.0,0.0,0.0,46786.0,0.0,0,0,0.0,2381624,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,433,346.0,40.7802,0.0,0.0,O,O,AR,A,952529.0,1317786,-73.9551,A,,0.0,0.0,5602.0,510000.0,MEDIA RATING COUNCIL INC,131996451201412,1319964512014,1131648.0,0,192716,0,0.0,734949.0,0.0,0.0,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,,0,46.0,159842.0,180176.0,IN,,65739.0,47787.0,5600.0,2381191,2367026.0,N,0.8715336398966818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196512,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,2381624,2381624,2414204.0,0.0,0.0,0.0,0.0,0.0,0.0,10170-0399,10170
8183,132509231,9,200.0,0.0,0.0,31 EAST 32ND STREET 7TH FL,3.0,3803701.0,3010976,360610074002001.0,0.0,0.0,36061007400.0,NEW YORK,10,310889.0,284131.0,1798631,,1946623.0,2.0,0,1.0,0,3156111,3118156.0,132509231_201409_990O,36061.0,2014,2013.0,0,10.0,2572809,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2371952,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,18880,21309.0,40.7465,0.0,0.0,O,O,AR,A,296579.0,438167,-73.9838,A,,0.0,0.0,5602.0,813920.0,AUTHORS GUILD INC,132509231201409,1325092312014,3507122.0,30341,-948559,0,0.0,-767921.0,0.0,0.0,A,A037,,A0370,A,,SOI,AR,AR,AR,1.0,,101667,116055.0,904129.0,1047130.0,IN,,93925.0,98722.0,5600.0,258033,258341.0,N,0.30292786718274123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199603,0,0,0,7907.0,30341.0,0.0,164400.0,194741.0,,20139.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20139,6,6.0,0.0,201409,201309.0,0.0,2207552,2207552,2350235.0,0.0,0.0,0.0,0.0,0.0,0.0,10016-5583,10016
8190,132534897,12,0.0,0.0,0.0,45 WEST 14TH STREET,3.0,1079765.0,1304031,360610054003000.0,0.0,0.0,36061005400.0,NEW YORK,10,0.0,0.0,0,,0.0,2.0,0,1.0,0,307205,272207.0,132534897_201412_990O,36061.0,2014,2013.0,0,10.0,1031103,0.0,0.0,0.0,0.0,0.0,0,0,0.0,605030,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,260,167.0,40.7367,0.0,0.0,O,O,AR,A,346487.0,272928,-73.9947,A,,0.0,0.0,5602.0,710000.0,PAINTING INDUSTRY FUND BUILDING CORP,132534897201412,1325348972014,733278.0,0,297825,0,0.0,217480.0,0.0,0.0,A,A40,,A40,A,,BEST,AR,AR,AR,1.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,604770,489520.0,N,0.4872045201121265,0,0.0,0.0,1031103.0,733278.0,0.0,0.0,0.0,0.0,0.0,199904,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,2,2.0,0.0,201412,201312.0,0.0,605030,605030,489687.0,0.0,0.0,0.0,0.0,0.0,0.0,10011-7419,10011
8218,132579031,10,200.0,0.0,0.0,481 EIGHTH AVENUE - SUITE 526,3.0,322400.0,341655,360610317044005.0,0.0,0.0,36061031704.0,NEW YORK,20,0.0,0.0,119900,MBR,142203.0,2.0,0,1.0,0,233436,264376.0,132579031_201410_990O,36061.0,2014,2013.0,0,10.0,341465,0.0,0.0,0.0,0.0,0.0,0,0,0.0,252501,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,346,295.0,40.7057,0.0,0.0,O,O,AR,A,0.0,190,-74.0164,A,,0.0,0.0,5602.0,511100.0,PERIODICAL AND BOOK ASSOCIATION OF AMERICA INC,132579031201410,1325790312014,322400.0,0,19065,0,0.0,2212.0,0.0,0.0,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,,16677,11125.0,80923.0,0.0,IN,,6512.0,6090.0,5600.0,115578,112965.0,N,0.10884017798072763,0,0.0,0.0,341465.0,322400.0,0.0,0.0,0.0,0.0,0.0,196712,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201410,201310.0,0.0,252501,252501,266588.0,0.0,0.0,0.0,0.0,0.0,0.0,10028-0049,10001
8271,132666239,12,200.0,120.0,0.0,125 W 55TH STREET 5TH FLR,3.0,1146193.0,1339843,360610137006000.0,0.0,0.0,36061013700.0,NEW YORK,20,0.0,0.0,0,,0.0,2.0,0,1.0,0,584386,506890.0,132666239_201412_990O,36061.0,2014,2013.0,0,10.0,1221296,0.0,0.0,0.0,0.0,0.0,0,0,0.0,749695,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,34788,25273.0,40.7634,0.0,0.0,O,O,AR,A,90206.0,118547,-73.9786,A,,0.0,0.0,5602.0,513110.0,NEW YORK MARKET RADIO BROADCASTERS ASSOCIATION INC,132666239201412,1326662392014,1055987.0,0,165309,0,0.0,96347.0,0.0,0.0,A,A34,,A34,A,,BEST,AR,AR,AR,1.0,,-4993,687.0,0.0,0.0,IN,,0.0,0.0,5600.0,719900,577277.0,N,0.2306147804855423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197101,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,749695,749695,603237.0,0.0,0.0,0.0,0.0,0.0,0.0,10019-5369,10019
8299,132760431,12,200.0,0.0,0.0,19 FULTON ST RM 407,3.0,267103.0,233433,360610015022012.0,0.0,0.0,36061001502.0,NEW YORK,20,92000.0,88500.0,249145,,240420.0,2.0,0,1.0,0,285519,277509.0,132760431_201412_990O,36061.0,2014,2013.0,0,10.0,233433,0.0,0.0,0.0,0.0,0.0,0,0,0.0,251849,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,378,340.0,40.707,0.0,0.0,O,O,AR,A,0.0,0,-74.0037,A,,0.0,0.0,5602.0,510000.0,MEDIA COALITION INC,132760431201412,1327604312014,267103.0,0,-33670,0,0.0,82122.0,0.0,0.0,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,,2326,1195.0,31762.0,14531.0,IN,,11798.0,10170.0,5600.0,0,117676.0,N,0.9341204044300759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197407,0,0,0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,251849,251849,359631.0,0.0,0.0,0.0,0.0,0.0,0.0,10038-2125,10038
8321,132830730,9,265.0,0.0,0.0,275 SEVENTH AVENUE 17TH FLOOR,3.0,10126183.0,5544707,360610048002000.0,0.0,0.0,36061004800.0,NEW YORK,30,0.0,0.0,0,,0.0,2.0,0,1.0,0,5184382,239214.0,132830730_201409_990O,36061.0,2014,2013.0,0,10.0,5544707,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7883903,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,138103,177616.0,40.7344,0.0,0.0,O,O,AR,A,15731.0,0,-73.9839,A,,0.0,0.0,5602.0,510000.0,LOCAL 1101 OF THE COMMUNICATIONS WKRS OF AMER AFL CIO RTRMNT TR PLN,132830730201409,1328307302014,10110452.0,883467,-4162001,0,0.0,287774.0,0.0,0.0,A,A30,,A30,A,,ZZ,AR,AR,AR,2.0,,811,6970.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.13681100656408052,0,0.0,0.0,5544707.0,10110452.0,0.0,0.0,0.0,0.0,0.0,197602,0,0,0,342402.0,883467.0,0.0,6861522.0,7744989.0,,20139.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20139,5,5.0,0.0,201409,201309.0,0.0,1022381,1022381,526988.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-2726,10001
8335,132857251,12,200.0,0.0,0.0,14 WALL ST FL 20,3.0,25583.0,57015,360610007001006.0,0.0,0.0,36061000700.0,NEW YORK,20,0.0,0.0,30000,P BRUCKBAUER,30000.0,2.0,0,1.0,0,62568,80829.0,132857251_201412_990EZ,36061.0,2014,2013.0,0,10.0,57015,0.0,0.0,0.0,0.0,,0,0,0.0,94000,,,0.0,0.0,0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0,0,0.0,40.7074,0.0,0.0,O,O,AR,A,0.0,0,-74.01100000000001,A,,0.0,0.0,5602.0,710000.0,DECORATIVE FURNISHINGS ASSOCIATION INC,132857251201412,1328572512014,25583.0,0,31432,0,0.0,23971.0,0.0,0.0,A,A40,,A40,A,,BEST,AR,AR,AR,1.0,0.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,64000,74800.0,N,0.5430156547820587,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197708,0,0,0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,94000,94000,104800.0,0.0,0.0,0.0,0.0,0.0,0.0,11787-0527,10005
8336,132857274,6,200.0,209.0,0.0,145 W 45TH ST RM 601,3.0,415207.0,360218,360610119001000.0,0.0,0.0,36061011900.0,NEW YORK,20,216372.0,227209.0,0,BRIAN F OLEARY,0.0,2.0,0,1.0,0,925677,993177.0,132857274_201406_990O,36061.0,2014,2013.0,0,10.0,360218,0.0,0.0,0.0,0.0,0.0,0,0,0.0,870688,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,3681,5214.0,40.7574,0.0,0.0,O,O,AR,A,0.0,0,-73.9836,A,,0.0,0.0,5602.0,541720.0,BOOK INDUSTRY STUDY GROUP INC,132857274201406,1328572742014,415207.0,0,-54989,0,0.0,-181.0,0.0,0.0,A,A053,,A0533,A,A33E,NEW,AR,AR,AR,1.0,,0,150.0,227741.0,212709.0,IN,,28693.0,26652.0,5600.0,867007,987632.0,N,0.7026178367281674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197609,0,0,0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20139,6,6.0,0.0,201406,201306.0,0.0,870688,870688,992996.0,0.0,0.0,0.0,0.0,0.0,0.0,10018-9228,10036
8347,132877623,9,123.0,0.0,0.0,244 5TH AVE SUITE L230,3.0,394415.0,442393,360610058001000.0,0.0,0.0,36061005800.0,NEW YORK,20,0.0,0.0,51600,,48145.0,0.0,0,1.0,0,206165,231448.0,132877623_201409_990O,36061.0,2014,2013.0,0,10.0,442393,0.0,0.0,0.0,0.0,0.0,0,0,0.0,254143,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0,1683,710.0,40.7446,0.0,0.0,O,O,AR,A,0.0,0,-73.9875,A,,0.0,0.0,5602.0,813319.0,FIXED INCOME ANALYSTS SOCIETY INC,132877623201409,1328776232014,394415.0,0,47978,0,0.0,55578.0,0.0,0.0,A,A01,,A01,A,,SUB2,AR,AR,AR,5.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,200860,238171.0,N,0.4431985919778437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198905,0,0,0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0,0.0,0.0,NY,20139,6,6.0,0.0,201409,201309.0,0.0,254143,254143,287026.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-7604,10001
8377,132918640,12,205.0,0.0,0.0,PO BOX 2119,3.0,69543.0,74357,360610161001001.0,0.0,0.0,36061016100.0,NEW YORK,20,0.0,0.0,0,A MAHLER & ASSOCIATES PA,0.0,2.0,0,1.0,0,57390,49450.0,132918640_201412_990EZ,36061.0,2014,2013.0,0,10.0,74357,0.0,0.0,0.0,0.0,,0,0,0.0,62204,,,0.0,0.0,0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0,4,4.0,40.7808,0.0,0.0,O,O,AR,A,0.0,0,-73.9772,A,,0.0,0.0,5602.0,510000.0,WOMENS MEDIA GROUP INC,132918640201412,1329186402014,69543.0,0,4814,0,0.0,4086.0,0.0,0.0,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,0.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,62200,53532.0,N,0.38505534959486104,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199308,0,0,0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0,0.0,0.0,NY,20140,6,6.0,0.0,201412,201312.0,0.0,62204,62204,53536.0,0.0,0.0,0.0,0.0,0.0,0.0,10163-2119,10163
8388,132932563,12,119.0,123.0,0.0,7919 THIRD AVENUE,3.0,67583.0,77051,360470064003000.0,0.0,0.0,36047006400.0,BROOKLYN,10,0.0,0.0,9041,,4545.0,2.0,0,1.0,0,47800,55990.0,132932563_201412_990EZ,36047.0,2014,2013.0,0,10.0,73932,0.0,0.0,0.0,0.0,,0,0,0.0,57176,,,0.0,0.0,0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0,775,194.0,40.6284,0.0,0.0,O,O,AR,A,3119.0,3119,-74.0289,A,,0.0,0.0,5602.0,710000.0,METROPOLITAN SOCIETY OF KARDAMYLIANS INC C O MARC LIVANOS,132932563201412,1329325632014,64464.0,0,9376,0,0.0,-9400.0,0.0,0.0,A,A99,,A99,A,,NEW,AR,AR,AR,1.0,92.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,47360,41851.0,N,0.4860283370834471,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197805,0,0,0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0,0.0,0.0,NY,20140,4,4.0,0.0,201412,201312.0,0.0,57176,57176,46590.0,0.0,0.0,0.0,0.0,0.0,0.0,11209-3658,11209
