,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
7795,131182895,6,0.0,0.0,0.0,2170 BINGHAMPTON ST-APT 6A,3.0,7415.0,223771,360470519002007.0,0.0,0.0,36047050100.0,BROOKLYN,10.0,0.0,0.0,0,,0.0,2.0,0,1.0,0,63224,40098.0,131182895_201506_990O,36047.0,2015,2014.0,0.0,20.0,223771,0.0,0.0,0.0,0.0,0.0,0,0,0.0,307492,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,31,0.0,40.7142,0.0,0.0,O,O,AR,A,0.0,0,-73.9534,A,,0.0,0.0,5602.0,710000.0,NEW YORK PRESS PHOTOGRAPHERS ASSN INC,131182895201506,1311828952015,7415.0,227088,216356,0,0.0,-10551.0,0.0,0.0,A,A40,,A40,A,S41,BEST,AR,AR,AR,1.0,,0,14029.0,0.0,0.0,IN,,0.0,0.0,5600.0,52461,15518.0,N,0.34793704492369804,0,0.0,0.0,214449.0,-1907.0,0.0,0.0,0.0,0.0,0.0,201101.0,0,0,0,0.0,227088.0,0.0,27912.0,255000.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,6,6,0.0,201506,201406.0,0.0,279580,279580,29547.0,0.0,0.0,0.0,0.0,0.0,0.0,11229-0000,11229.0
7815,131394480,12,205.0,0.0,0.0,561 7TH AVENUE 12TH FL,3.0,1094778.0,1172562,360610082001004.0,0.0,0.0,36061008200.0,NEW YORK,20.0,1216025.0,907942.0,0,KYM FRANK,0.0,2.0,0,1.0,0,3592578,4493688.0,131394480_201512_990O,36061.0,2015,2014.0,0.0,10.0,786731,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3606109,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0,1751.0,40.7512,0.0,0.0,O,O,AR,A,321578.0,385831,-73.9804,A,,0.0,0.0,5602.0,510000.0,TRAFFIC AUDIT BUREAU FOR MEDIA MEASUREMENT INC,131394480201512,1313944802015,773200.0,0,13531,0,0.0,-88674.0,0.0,0.0,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,,0,0.0,650186.0,512909.0,IN,,112266.0,96220.0,5600.0,3606109,4403263.0,N,0.8533991456300644,0,0.0,0.0,786731.0,773200.0,0.0,0.0,0.0,0.0,0.0,195501.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,3606109,3606109,4405014.0,0.0,0.0,0.0,0.0,0.0,0.0,10018-1812,10018.0
7819,131395875,12,263.0,264.0,279.0,1430 BROADWAY 8TH FLOOR,9.0,2878880.0,2984686,,0.0,0.0,36061011300.0,NEW YORK,30.0,340268.0,289870.0,0,PETER ATTANASIO JR,0.0,2.0,0,1.0,0,1265313,1263148.0,131395875_201512_990O,36061.0,2015,2014.0,0.0,10.0,2947145,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1375045,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,7028,6653.0,40.754318,0.0,0.0,O,O,AR,A,41467.0,37541,-73.98686500000001,A,,0.0,0.0,5602.0,711110.0,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMP AND MVG PIC MACH OP US AND CAN 751 IATSE,131395875201512,1313958752015,2837413.0,0,109732,0,0.0,70359.0,0.0,0.0,A,A65,,A65,A,J40,ZZ,AR,AR,AR,5.0,,0,0.0,206145.0,199223.0,IN,,36670.0,43596.0,5600.0,1368017,1326854.0,N,0.08392710608290688,0,0.0,0.0,2947145.0,2837413.0,0.0,0.0,0.0,0.0,0.0,194104.0,0,0,0,0.0,0.0,0.0,0.0,0.0,751 IATSE,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,5,5,0.0,201512,201412.0,0.0,1375045,1375045,1333507.0,0.0,0.0,0.0,0.0,0.0,0.0,10018-3308,10018.0
7827,131426730,12,0.0,0.0,0.0,29 WEST 38TH ST 15TH FL,9.0,5272278.0,5915726,360610084002001.0,0.0,0.0,36061008400.0,NEW YORK,30.0,986200.0,909247.0,0,CATHY SANTUCCI-KEATOR,0.0,2.0,0,1.0,0,5752065,5377325.0,131426730_201512_990O,36061.0,2015,2014.0,0.0,10.0,5063968,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7050208,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,79644,76846.0,40.7514,0.0,0.0,O,O,AR,A,768452.0,851758,-73.9834,A,,0.0,0.0,5602.0,711110.0,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES AND MOVING PICTURE 829 UNITED SCENIC ARTISTS LOC IATSE,131426730201512,1314267302015,4503826.0,24073,641883,0,0.0,140544.0,0.0,0.0,A,A65,,A65,A,,ZZ,AR,AR,AR,5.0,,58742,117363.0,1373270.0,1257431.0,IN,,170449.0,161952.0,5600.0,6231489,5289091.0,N,0.9137164961509542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194104.0,0,0,0,-6493.0,24073.0,41062.0,656260.0,680333.0,829 UNITED SCENIC ARTISTS LOC IATSE,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,5,5,0.0,201512,201412.0,0.0,6393948,6393948,5517869.0,0.0,0.0,0.0,0.0,112160.0,0.0,10018-5504,10018.0
7846,131520977,9,119.0,0.0,0.0,PO BOX 2066,3.0,40164.0,44373,360610126002000.0,0.0,0.0,36061012600.0,NEW YORK,10.0,31200.0,0.0,0,,0.0,2.0,0,1.0,0,62679,106385.0,131520977_201509_990O,36061.0,2015,2014.0,0.0,10.0,44373,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66888,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0,0.0,40.7688,0.0,0.0,O,O,AR,A,0.0,0,-73.9603,A,,0.0,0.0,5602.0,813920.0,ART AND ANTIQUE DEALERS LEAGUE OF AMERICA INC,131520977201509,1315209772015,40164.0,0,4209,0,0.0,24686.0,0.0,0.0,A,A038,,A0380,A,,BEST,AR,AR,AR,1.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,66888,131071.0,N,0.05793976129922905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197601.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,6,6,0.0,201509,201409.0,0.0,66888,66888,131071.0,0.0,0.0,0.0,0.0,0.0,0.0,10021-0052,10021.0
7861,131572247,7,119.0,319.0,0.0,LINCOLN CTR,3.0,1793246.0,1759891,360610143001041.0,0.0,0.0,36061014300.0,NEW YORK,10.0,208795.0,207146.0,0,,0.0,2.0,0,1.0,0,1489845,1467956.0,131572247_201507_990O,36061.0,2015,2014.0,0.0,10.0,930086,0.0,0.0,0.0,0.0,0.0,191788,975335,999890.0,1620757,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,10500,1,15eofinextract990.dat.dat,1167123,2464,4099.0,40.7705,0.0,0.0,O,S,ZA,A,802284.0,829805,-73.9801,A,,0.0,0.0,5602.0,813219.0,METROPOLITAN OPERA CLUB INC,131572247201507,1315722472015,990962.0,0,-60876,0,0.0,16809.0,0.0,0.0,A,A11,,A11,A,A6AI,NEW,AR,AR,AR,1.0,,0,0.0,394091.0,395148.0,IN,,64518.0,68233.0,5600.0,451170,480776.0,Y,0.1865410769891378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194608.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,7,7,0.0,201507,201407.0,0.0,1428969,1428969,1484765.0,0.0,0.0,0.0,0.0,0.0,0.0,10023-0000,10023.0
7867,131583260,12,919.0,200.0,0.0,125 W 55TH STREET - 6TH FLOOR,3.0,76476.0,76025,360610131001002.0,0.0,0.0,36061013100.0,NEW YORK,20.0,0.0,0.0,0,KATZ MEDIA J BELOYIANIS,0.0,2.0,0,1.0,0,3926,4749.0,131583260_201512_990O,36061.0,2015,2014.0,0.0,20.0,76025,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3475,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0,0.0,40.7605,0.0,0.0,O,O,AR,A,0.0,0,-73.98,A,,0.0,0.0,5602.0,813319.0,STATION REPRESENTATIVES ASSOCIATION INC,131583260201512,1315832602015,76476.0,0,-451,0,0.0,-1375.0,0.0,0.0,A,A01,,A01,A,,SUB2,AR,AR,AR,1.0,,3475,3374.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.7588490428484279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196910.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,3475,3475,3374.0,0.0,0.0,0.0,0.0,0.0,0.0,10019-5369,10019.0
7872,131589984,6,161.0,180.0,919.0,110 EAST 25TH STREET 3RD FLOOR,3.0,175634.0,147029,,0.0,0.0,36061006800.0,NEW YORK,20.0,0.0,0.0,0,THE WOOLMARK COMPANY LIMITED,0.0,2.0,0,1.0,0,2673562,2038739.0,131589984_201606_990O,36061.0,2016,2015.0,0.0,10.0,-62162,0.0,0.0,0.0,0.0,0.0,2545,-2545,-23022.0,2600614,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,49,41.0,40.7408,0.0,0.0,O,O,AR,A,162303.0,209191,-73.9838,A,,0.0,0.0,5602.0,711100.0,WOOLMARK AMERICAS INC THE WOOLMARK COMPANY,131589984201606,1315899842016,13331.0,0,-75493,0,0.0,157261.0,0.0,0.0,A,A60,,A60,A,,BEST,AR,AR,AR,1.0,,2553675,2127132.0,547537.0,521753.0,IN,,35864.0,24240.0,5600.0,46890,91815.0,N,0.1483405080533583,0,0.0,0.0,-62162.0,13331.0,0.0,0.0,0.0,0.0,0.0,195006.0,0,0,0,0.0,0.0,0.0,0.0,0.0,THE WOOLMARK COMPANY,20159.0,16eofinextract990.dat,0,0.0,0.0,NY,20159,6,6,0.0,201606,201506.0,0.0,2598069,2598069,2196000.0,0.0,0.0,0.0,0.0,0.0,0.0,10010-2913,10010.0
8035,131777183,12,919.0,200.0,59.0,120 WALL STREET,3.0,4491990.0,4785115,360610007001015.0,0.0,0.0,36061000700.0,NEW YORK,10.0,840563.0,784400.0,0,,0.0,2.0,0,1.0,0,6609178,5892710.0,131777183_201512_990O,36061.0,2015,2014.0,0.0,10.0,4038820,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7051051,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,119746,311188.0,40.7048,0.0,0.0,O,O,AR,A,699267.0,746295,-74.0068,A,,0.0,0.0,5602.0,813319.0,TELEVISION BUREAU OF ADVERTISING INC,131777183201512,1317771832015,3792723.0,0,441873,0,0.0,997440.0,0.0,0.0,A,A013,,A0132,A,,NEW,AR,AR,AR,1.0,,50671,69864.0,2276505.0,2475321.0,IN,,172612.0,187976.0,5600.0,6880634,6509098.0,Y,0.7670867872508029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195602.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,7051051,7051051,6890150.0,0.0,0.0,0.0,0.0,0.0,0.0,10005-3904,10005.0
8038,131783842,12,200.0,0.0,0.0,20 W 44TH ST 5TH FLR,3.0,959258.0,951705,360610096001006.0,0.0,0.0,36061009600.0,NEW YORK,20.0,97150.0,95610.0,0,,0.0,2.0,0,1.0,0,595072,605136.0,131783842_201512_990O,36061.0,2015,2014.0,0.0,10.0,951705,0.0,0.0,265172.0,292356.0,0.0,0,0,0.0,589490,0.0,0.0,,0.0,265172,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,3604,3246.0,40.755,0.0,0.0,O,O,AR,A,600.0,0,-73.9804,A,,0.0,0.0,5602.0,813920.0,ANTIQUARIAN BOOKSELLERS ASSOC OF AMERICA INC SHOP 2 CONCOURSE,131783842201512,1317838422015,958658.0,0,-5582,265172,0.0,33450.0,0.0,0.0,A,A033,,A0333,A,A33C,NEW,AR,AR,AR,1.0,,0,0.0,75584.0,66828.0,IN,,14474.0,13234.0,5600.0,320714,343371.0,N,0.2359758474536009,0,0.0,0.0,951705.0,958658.0,0.0,0.0,0.0,0.0,0.0,195109.0,0,0,0,0.0,0.0,-387.0,0.0,0.0,,20150.0,16eofinextract990.dat,265172,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,589490,589490,638586.0,0.0,0.0,0.0,0.0,0.0,0.0,10036-6603,10036.0
8048,131815385,8,205.0,0.0,0.0,450 7TH AVE STE 808,9.0,1219670.0,1322834,360610109001001.0,0.0,0.0,36061010900.0,NEW YORK,20.0,186119.0,187646.0,0,DENISE ROVER,147002.0,2.0,0,1.0,0,970919,939598.0,131815385_201508_990O,36061.0,2015,2014.0,0.0,10.0,1306884,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1072752,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,3600.0,0,1,15eofinextract990.dat.dat,0,376,553.0,40.7523,0.0,0.0,O,O,AR,A,29200.0,15950,-73.9875,A,,0.0,0.0,5602.0,513120.0,NATIONAL ACADEMY OF TELEVISION ARTS AND SCIENCES NEW YORK CHAPTER,131815385201508,1318153852015,1190470.0,0,101833,0,0.0,125125.0,3600.0,4200.0,A,A32,,A32,A,,BEST,AR,AR,AR,5.0,,1020,179.0,84269.0,78265.0,IN,,17272.0,16588.0,5600.0,1067756,912789.0,N,0.3722467092218448,0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,197610.0,0,0,0,0.0,0.0,0.0,0.0,0.0,NEW YORK CHAPTER,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,6,6,0.0,201508,201408.0,0.0,1072752,1072752,1064723.0,0.0,0.0,0.0,0.0,0.0,0.0,10123-0808,10123.0
8072,131855535,12,205.0,0.0,0.0,54 WEST 39TH ST,3.0,210075.0,234328,360610084002000.0,0.0,0.0,36061008400.0,NEW YORK,10.0,100019.0,145292.0,0,,0.0,2.0,0,1.0,0,660217,625666.0,131855535_201512_990O,36061.0,2015,2014.0,0.0,10.0,218172,0.0,0.0,0.0,0.0,0.0,0,0,0.0,680608,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0,0.0,40.7522,0.0,0.0,O,O,AR,A,12294.0,16156,-73.9836,A,,0.0,0.0,5602.0,511100.0,CHILDRENS BOOK COUNCIL INC,131855535201512,1318555352015,197781.0,0,20391,0,0.0,22594.0,0.0,0.0,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,,37759,46549.0,197821.0,153836.0,IN,,34504.0,26587.0,5600.0,642849,601711.0,N,0.294857828379111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195009.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,680608,680608,648260.0,0.0,0.0,0.0,0.0,0.0,0.0,10018-3808,10018.0
8135,131956457,12,263.0,59.0,264.0,1000 FIFTH AVENUE,9.0,271017.0,260221,360610142005000.0,0.0,0.0,36061014200.0,NEW YORK,30.0,0.0,6898.0,0,CHRISTOPHE D BOYNTON,0.0,2.0,0,1.0,0,85137,417762.0,131956457_201512_990EZ,36061.0,2015,2014.0,0.0,10.0,249691,0.0,0.0,0.0,0.0,0.0,0,0,0.0,74550,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,337,318.0,40.7784,0.0,0.0,O,O,AR,A,10739.0,10530,-73.9626,A,,0.0,0.0,5602.0,712110.0,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES L1503NY NYC METRO MUSEUM OF ART EMP,131956457201512,1319564572015,260278.0,0,-10587,0,0.0,13946.0,0.0,0.0,A,A50,,A50,A,,WORD,AR,AR,AR,5.0,0.0,0,0.0,0.0,10765.0,IN,,0.0,2040.0,5600.0,74213,431390.0,N,0.8882022646607737,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,196004.0,0,0,0,0.0,0.0,0.0,0.0,,L1503NY NYC METRO MUSEUM OF ART EMP,20150.0,16eofinextractez.dat,0,0.0,0.0,NY,20150,5,5,0.0,201512,201412.0,0.0,74550,74550,431708.0,0.0,0.0,0.0,0.0,0.0,0.0,11105-1614,10028.0
8159,131996451,12,920.0,905.0,0.0,420 LEXINGTON AVE RM 343,3.0,2442355.0,2922359,360610148022001.0,0.0,0.0,36061014802.0,NEW YORK,20.0,1271468.0,1278520.0,0,,0.0,2.0,0,1.0,0,2373074,2188908.0,131996451_201512_990O,36061.0,2015,2014.0,0.0,10.0,1561832,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2730898,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,1994,433.0,40.7802,0.0,0.0,O,O,AR,A,1317786.0,1360527,-73.9551,A,,0.0,0.0,5602.0,510000.0,MEDIA RATING COUNCIL INC,131996451201512,1319964512015,1124569.0,0,357824,0,0.0,192716.0,0.0,0.0,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,,0,0.0,372851.0,159842.0,IN,,78563.0,65739.0,5600.0,2728904,2381191.0,N,0.4580303346898841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196512.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,2730898,2730898,2381624.0,0.0,0.0,0.0,0.0,0.0,0.0,10170-0399,10170.0
8171,132509231,9,200.0,0.0,0.0,31 EAST 32ND STREET 7TH FL,3.0,3010976.0,2870368,360610074002001.0,0.0,0.0,36061007400.0,NEW YORK,10.0,391398.0,310889.0,1747433,,1798631.0,2.0,0,1.0,0,2855546,3156111.0,132509231_201509_990O,36061.0,2015,2014.0,0.0,10.0,2370718,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2950042,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,15304,18880.0,40.7465,0.0,0.0,O,O,AR,A,438167.0,499650,-73.9838,A,,0.0,0.0,5602.0,813920.0,AUTHORS GUILD INC,132509231201509,1325092312015,2572809.0,31045,-160175,0,0.0,-948559.0,0.0,0.0,A,A037,,A0370,A,,SOI,AR,AR,AR,1.0,,646125,101667.0,958079.0,904129.0,IN,,103076.0,93925.0,5600.0,255464,258033.0,N,0.9193784656668222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199603.0,0,0,0,0.0,31045.0,30341.0,254671.0,285716.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,6,6,0.0,201509,201409.0,0.0,2695371,2695371,2207552.0,0.0,0.0,0.0,0.0,0.0,0.0,10016-5583,10016.0
8178,132534897,12,0.0,0.0,0.0,45 WEST 14TH STREET,3.0,1304031.0,1570861,360610054003000.0,0.0,0.0,36061005400.0,NEW YORK,10.0,0.0,0.0,0,,0.0,2.0,0,1.0,0,345391,307205.0,132534897_201512_990O,36061.0,2015,2014.0,0.0,10.0,1254502,0.0,0.0,0.0,0.0,0.0,0,0,0.0,568790,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,375,260.0,40.7367,0.0,0.0,O,O,AR,A,272928.0,316359,-73.9947,A,,0.0,0.0,5602.0,710000.0,PAINTING INDUSTRY FUND BUILDING CORP,132534897201512,1325348972015,1031103.0,0,223399,0,0.0,297825.0,0.0,0.0,A,A40,,A40,A,,BEST,AR,AR,AR,1.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,568415,604770.0,N,0.9275199718044188,0,0.0,0.0,1254502.0,1031103.0,0.0,0.0,0.0,0.0,0.0,199904.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,2,2,0.0,201512,201412.0,0.0,568790,568790,605030.0,0.0,0.0,0.0,0.0,0.0,0.0,10011-7419,10011.0
8195,132562532,6,205.0,120.0,279.0,355 LEXINGTON AVE FL 15,3.0,264061.0,223362,,0.0,0.0,36061008000.0,NEW YORK,20.0,0.0,86330.0,0,,0.0,2.0,0,1.0,0,480094,486363.0,132562532_201506_990O,36061.0,2015,2014.0,0.0,10.0,77905,0.0,0.0,0.0,0.0,0.0,2988,4049,0.0,306319,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,64500.0,0,1,core2013co,7037,4,2028.0,40.7502,0.0,0.0,O,O,AR,A,-888.0,145457,-73.977,A,,0.0,0.0,5602.0,710000.0,AMERICAN SOCIETY OF JOURNALISTS AND AUTHORS INC,132562532201506,1325625322015,264949.0,1150,-176763,0,0.0,55207.0,64500.0,0.0,A,A70,,A70,A,,BEST,AR,AR,AR,1.0,,7379,0.0,0.0,133602.0,IN,,0.0,16637.0,5600.0,226249,539542.0,Y,0.8791091899274219,0,0.0,64500.0,0.0,0.0,0.0,0.0,0.0,64500.0,0.0,196801.0,0,0,0,0.0,1150.0,0.0,0.0,1150.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,6,6,0.0,201506,201406.0,0.0,303331,303331,541570.0,0.0,0.0,0.0,0.0,0.0,0.0,10017-6603,10017.0
8208,132577720,12,263.0,268.0,265.0,1501 BROADWAY SUITE 1728,3.0,,77364,,,0.0,,NEW YORK,30.0,450814.0,,0,,,2.0,0,1.0,0,926217,,132577720_201512_990O,36061.0,2015,,0.0,10.0,77364,0.0,,0.0,,0.0,0,0,,897115,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,0,309,,,0.0,0.0,O,O,AR,A,,0,,A,,,0.0,5602.0,511100.0,NEWSPAPER AND MAIL DELIVERERS UNION OF NY AND VICINITY,132577720201512,1325777202015,,8123,-29102,0,0.0,,0.0,,A,A33,,A33,A,,BEST,AR,AR,AR,5.0,,6596,,52081.0,,IN,,30891.0,,5600.0,882087,,N,0.19972353159946327,0,0.0,0.0,77364.0,,0.0,0.0,0.0,0.0,0.0,194205.0,0,0,0,,8123.0,,0.0,8123.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,5,5,0.0,201512,,0.0,897115,897115,,0.0,0.0,0.0,0.0,0.0,0.0,10036-5601,10036.0
8209,132579031,10,200.0,0.0,0.0,481 EIGHTH AVENUE - SUITE 526,3.0,341655.0,353689,360610317044005.0,0.0,0.0,36061031704.0,NEW YORK,20.0,0.0,0.0,115688,MBR,119900.0,2.0,0,1.0,0,221871,233436.0,132579031_201510_990O,36061.0,2015,2014.0,0.0,10.0,344243,0.0,0.0,0.0,0.0,0.0,0,0,0.0,224649,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,715,346.0,40.7057,0.0,0.0,O,O,AR,A,190.0,9446,-74.0164,A,,0.0,0.0,5602.0,511100.0,PERIODICAL AND BOOK ASSOCIATION OF AMERICA INC,132579031201510,1325790312015,341465.0,0,2778,0,0.0,19065.0,0.0,0.0,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,,2575,16677.0,76846.0,80923.0,IN,,7005.0,6512.0,5600.0,105671,115578.0,N,0.07428157489162213,0,0.0,0.0,0.0,341465.0,0.0,0.0,0.0,0.0,0.0,196712.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201510,201410.0,0.0,224649,224649,252501.0,0.0,0.0,0.0,0.0,0.0,0.0,10028-0049,10001.0
