,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
96419,264316546,12,0.0,0.0,0.0,66-31 FRESH POND ROAD,3.0,19462.0,11331.0,360810613014001.0,0.0,0.0,36081061301.0,RIDGEWOOD,10.0,0.0,0.0,3500.0,,7500.0,1.0,78740,1.0,0,26697.0,29276.0,264316546_201512_990EZ,36081.0,2015,2014.0,15.0,10.0,11091.0,0.0,0.0,0.0,0.0,534678.0,0,0,0.0,99404,,,0.0,0.0,80329.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.708078,0.0,0.0,PC,O,AR,A,2338.0,240.0,-73.897751,A,,0.0,0.0,5602.0,710000.0,ASSOCIAZIONE CULTURALE ITALIANA DI NEW YORK INC ASSOCIAZIONE CULTURALE ITALIANA,264316546201512,2643165462015,17124.0,0.0,-6033,1589.0,0.0,9965.0,0.0,0.0,A,A23,,A23,A,A99,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,15575.0,27975.0,N,0.7091502208321698,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ASSOCIAZIONE CULTURALE ITALIANA,20150.0,16eofinextractez.dat,80329.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,20664.0,20664.0,39241.0,0.0,0.0,0.0,0.0,0.0,0.0,11385-3349,11385.0
96734,264409640,6,0.0,0.0,0.0,350 5TH AVE STE 4601,3.0,,120469.0,360610112021003.0,,0.0,36061011202.0,NEW YORK,10.0,0.0,,152110.0,JAMES D MILLER & CO LLP,,1.0,15867,1.0,0,79490.0,,264409640_201506_990O,36061.0,2015,,15.0,10.0,120469.0,0.0,,-4367.0,,0.0,0,0,,229273,0.0,0.0,,0.0,11500.0,0,76279.0,0.0,0.0,0.0,0,0,,0,3.0,,40.763000000000005,15867.0,0.0,PC,O,AR,A,,0.0,-73.97399999999999,A,,,0.0,5602.0,711130.0,THE ENGLISH CONCERT IN AMERICA INC,264409640201506,2644096402015,,-1097.0,67110,-4367.0,0.0,,0.0,,A,A68,,A68,A,,BEST,AR,AR,AR,1.0,,-49.0,,0.0,,IN,,0.0,,5600.0,0.0,,N,0.2345158299954624,9,0.0,0.0,120469.0,,0.0,0.0,0.0,0.0,0.0,200909.0,0.0,0.0,0.0,,-1097.0,,66806.0,65709.0,,20149.0,16eofinextract990.dat,11500.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,,261375.0,146600.0,146600.0,,337654.0,0.0,0.0,0.0,0.0,0.0,10118-4301,10118.0
96737,264411728,12,0.0,0.0,0.0,79 HOWARD AVE,3.0,2966003.0,3102988.0,360850033002003.0,0.0,0.0,36085003300.0,STATEN ISLAND,12.0,0.0,0.0,477991.0,GINA BIANCARDI,504131.0,1.0,0,1.0,0,469107.0,564235.0,264411728_201512_990O,36085.0,2015,2014.0,16.0,10.0,810105.0,0.0,7170.0,0.0,0.0,0.0,0,0,0.0,638333,0.0,0.0,,0.0,0.0,0,168669.0,0.0,0.0,30000.0,0,1,15eofinextract990.dat.dat,0,298.0,80.0,40.6285,0.0,0.0,PC,O,AR,A,2325123.0,2292883.0,-74.0885,A,,0.0,0.0,5602.0,710000.0,CASA BELVEDERE THE ITALIAN CULTURAL FOUNDATION INC,264411728201512,2644117282015,640880.0,0.0,169226,0.0,0.0,-908.0,30000.0,0.0,A,A23,,A23,A,A23,BEST,AR,AR,AR,1.0,,108248.0,0.0,11558.0,99796.0,IN,,1930.0,9404.0,5600.0,21796.0,59116.0,N,0.7290334152228348,9,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,200906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,1971.0,201512,201412.0,2036795.0,638333.0,638333.0,563327.0,2406855.0,0.0,0.0,0.0,0.0,0.0,10301-4404,10301.0
96810,264435254,12,0.0,0.0,0.0,137 QUENTIN RD,3.0,14580.0,21384.0,360470426003000.0,0.0,0.0,36047042600.0,BROOKLYN,12.0,0.0,0.0,18870.0,NEW STAFF CONSULTING INC,23400.0,1.0,0,1.0,0,26944.0,34242.0,264435254_201512_990EZ,36047.0,2015,2014.0,15.0,20.0,21384.0,0.0,0.0,0.0,0.0,146352.0,0,0,0.0,33748,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.6058,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9816,A,,0.0,0.0,5602.0,710000.0,CEKPET MALENKAYA KOMPANIYA,264435254201512,2644352542015,14580.0,0.0,6804,0.0,0.0,9017.0,0.0,0.0,A,A23,,A23,A,A23,IRS,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,14878.0,19859.0,N,0.9837115237249314,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MALENKAYA KOMPANIYA,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,33748.0,33748.0,43259.0,0.0,0.0,0.0,0.0,0.0,0.0,11229-5509,11223.0
96839,264442778,12,0.0,0.0,0.0,C/O 330 EAST 33RD STREET ROOM 6P,3.0,45150.0,59106.0,360610074001003.0,0.0,0.0,36061007400.0,NEW YORK,20.0,0.0,0.0,1405.0,,5416.0,1.0,0,1.0,0,31089.0,20481.0,264442778_201512_990EZ,36061.0,2015,2014.0,16.0,20.0,59106.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,45045,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.7478,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.985,A,,0.0,0.0,5602.0,710000.0,OMOTESENKE DOMONKAI EASTERN REGION USA INC,264442778201512,2644427782015,45150.0,0.0,13956,0.0,0.0,18221.0,0.0,0.0,A,A23,,A23,A,A23,IRS,AR,AR,AR,1.0,0.0,21971.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,21669.0,33286.0,N,0.026309482975598653,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,109881.0,45045.0,45045.0,38702.0,109881.0,0.0,0.0,0.0,0.0,0.0,10016-0000,10016.0
97152,264540084,12,0.0,0.0,0.0,MORRIS MCVEIGH 767 THIRD AVENUE,3.0,18726.0,25434.0,360610090005001.0,0.0,0.0,36061009000.0,NEW YORK,12.0,0.0,0.0,40535.0,RICHARD J MILLER JR,43756.0,1.0,0,1.0,0,31327.0,38118.0,264540084_201512_990O,36061.0,2015,2014.0,15.0,20.0,25434.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,40535,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.7543,0.0,0.0,PC,S,ZA,A,0.0,0.0,-73.9719,A,,0.0,0.0,5602.0,813219.0,AMERICAN FRIENDS OF THE TRASIMENO MUSIC FESTIVAL INC,264540084201512,2645400842015,18726.0,0.0,9208,0.0,0.0,5638.0,0.0,0.0,A,A116,,A1168,A,A68,BEST,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.1863836795172823,9,0.0,0.0,25434.0,18726.0,0.0,0.0,0.0,0.0,0.0,200909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,169909.0,40535.0,40535.0,43756.0,169909.0,0.0,0.0,0.0,0.0,0.0,10017-0000,10017.0
97169,264546315,6,0.0,0.0,0.0,207 STARR ST APT 2,3.0,49952.0,112026.0,360470447002002.0,0.0,0.0,36047044700.0,BROOKLYN,20.0,85000.0,75000.0,311322.0,SUE KESSLER,183525.0,1.0,7138,1.0,0,363231.0,292017.0,264546315_201506_990O,36047.0,2015,2014.0,15.0,10.0,102766.0,0.0,0.0,0.0,0.0,786904.0,0,0,0.0,431875,0.0,0.0,,93937.0,7138.0,0,0.0,0.0,0.0,20852.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.70495,7138.0,0.0,PC,O,AR,A,8692.0,9260.0,-73.923516,A,,0.0,0.0,5602.0,711100.0,BUSHWICK STARR,264546315201506,2645463152015,41260.0,0.0,61506,0.0,0.0,-20997.0,20852.0,17090.0,A,A61,,A61,A,A61,IRS,AR,AR,AR,1.0,,21316.0,14609.0,72055.0,52466.0,IN,,12824.0,13581.0,5600.0,71247.0,55796.0,N,0.6193327525991916,7,0.0,20852.0,0.0,0.0,0.0,0.0,0.0,20852.0,0.0,201008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,7138.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,424737.0,424737.0,271020.0,0.0,0.0,0.0,0.0,0.0,0.0,11237-2639,11237.0
97264,264572204,12,0.0,0.0,0.0,560 RIVERSIDE DR APT 9K,3.0,80359.0,53811.0,360610211002000.0,0.0,0.0,36061021100.0,NEW YORK,20.0,0.0,0.0,205306.0,NAOMI GOLDBERG HAAS,106625.0,1.0,0,1.0,0,197862.0,143385.0,264572204_201512_990O,36061.0,2015,2014.0,15.0,10.0,48220.0,0.0,0.0,0.0,0.0,444982.0,0,0,0.0,205306,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.8162,0.0,0.0,PC,O,AR,A,8269.0,5591.0,-73.9604,A,,0.0,0.0,5602.0,813319.0,DANCES FOR A VARIABLE POPULATION INC,264572204201512,2645722042015,72090.0,0.0,7444,0.0,0.0,7309.0,0.0,0.0,A,A016,,A0162,A,A62,BEST,AR,AR,AR,1.0,,0.0,0.0,71077.0,0.0,IN,,7664.0,0.0,5600.0,0.0,44069.0,N,0.6834484340335507,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,200906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,205306.0,205306.0,150694.0,0.0,0.0,0.0,0.0,0.0,0.0,10027-3235,10027.0
97484,264638701,12,0.0,0.0,0.0,145 JACKSON ST APT 1B,3.0,24443.0,3368.0,360470497003000.0,0.0,0.0,36047049700.0,BROOKLYN,10.0,0.0,0.0,15254.0,JOSH GRANGER,40927.0,1.0,0,1.0,0,39902.0,32657.0,264638701_201512_990EZ,36047.0,2015,2014.0,15.0,20.0,3368.0,0.0,0.0,0.0,0.0,157522.0,0,0,0.0,19040,,,0.0,8935.0,0.0,0,0.0,8026.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.7167,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9455,A,,0.0,0.0,5602.0,512110.0,HELPMAN PRODUCTIONS,264638701201512,2646387012015,24443.0,0.0,-20862,0.0,0.0,16410.0,0.0,0.0,A,A31,,A31,A,A31,IRS,AR,AR,AR,1.0,-213.0,3071.0,5864.0,0.0,0.0,IN,,0.0,0.0,5600.0,715.0,2276.0,N,0.458581908083776,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,19040.0,19040.0,49067.0,0.0,0.0,0.0,0.0,0.0,0.0,11211-2556,11211.0
97496,264641565,12,0.0,0.0,0.0,509 MADISON AVENUE,3.0,23897.0,10370.0,360610102001006.0,0.0,0.0,36061010200.0,NEW YORK,12.0,0.0,0.0,79895.0,EDWARD GREENBERG,84155.0,1.0,0,1.0,0,172253.0,134112.0,264641565_201512_990EZ,36061.0,2015,2014.0,15.0,10.0,10370.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,158744,,,0.0,0.0,0.0,0,165513.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.7596,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9743,A,,0.0,0.0,5602.0,710000.0,NATIONAL ASIAN ARTISTS PROJECT,264641565201512,2646415652015,23897.0,0.0,-13509,0.0,0.0,-8837.0,0.0,0.0,A,A23,,A23,A,A65,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,78849.0,41120.0,N,0.3755969451102199,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,264791.0,158744.0,158744.0,125275.0,430304.0,0.0,0.0,0.0,0.0,0.0,10022-5501,10022.0
97557,264664745,12,0.0,0.0,0.0,69 E 4TH ST APT 4C,3.0,1996.0,3810.0,360610038003001.0,0.0,0.0,36061003800.0,NEW YORK,20.0,0.0,0.0,40209.0,DENISE GREBER,27990.0,1.0,0,1.0,0,39726.0,27986.0,264664745_201512_990EZ,36061.0,2015,2014.0,15.0,20.0,1039.0,0.0,0.0,0.0,0.0,152608.0,0,0,0.0,40209,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.7265,0.0,0.0,PC,O,AR,A,1440.0,2771.0,-73.9906,A,,0.0,0.0,5602.0,711120.0,LOCO7 DANCE PUPPET THEATRE COMPANY INCORPORATED,264664745201512,2646647452015,556.0,0.0,483,0.0,0.0,4.0,0.0,0.0,A,A62,,A62,A,A61,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.3432325501236254,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,40209.0,40209.0,27990.0,0.0,0.0,0.0,0.0,0.0,0.0,10003-8997,10003.0
97685,264701359,12,0.0,0.0,0.0,2433 FREDERICK DOUGLASS BLVD,3.0,33811.0,27171.0,360610215002001.0,0.0,0.0,36061021500.0,NEW YORK,10.0,0.0,0.0,84505.0,,81744.0,1.0,0,1.0,0,94062.0,76236.0,264701359_201512_990O,36061.0,2015,2014.0,15.0,10.0,27171.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,84505,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.8136,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9488,A,,0.0,0.0,5602.0,710000.0,ASSOCIATION DES MALIENS DE NEW,264701359201512,2647013592015,33811.0,0.0,-9557,0.0,0.0,5508.0,0.0,0.0,A,A23,,A23,A,A23,IRS,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.6985037346487174,9,0.0,0.0,27171.0,33811.0,0.0,0.0,0.0,0.0,0.0,201008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,239054.0,84505.0,84505.0,81744.0,239054.0,0.0,0.0,0.0,0.0,0.0,10027-7703,10027.0
97758,264722741,12,0.0,0.0,0.0,225-28 148TH DR,3.0,,29546.0,360810694002015.0,,0.0,36081069400.0,ROSEDALE,20.0,0.0,,125334.0,,,1.0,0,1.0,0,103850.0,,264722741_201412_990EZ,36081.0,2014,,15.0,10.0,4546.0,0.0,,0.0,,211204.0,0,0,,125334,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,0,0.0,,40.657793,0.0,0.0,PC,O,AR,A,,25000.0,-73.757074,A,,,0.0,5602.0,510000.0,THE HELPING HANDS BROADCASTING FOUNDATION INC,264722741201412,2647227412014,,0.0,21484,0.0,0.0,,0.0,,A,A30,,A30,A,A32,BEST,AR,AR,AR,1.0,0.0,0.0,,0.0,,IN,,0.0,,5600.0,0.0,,N,0.1961124767860816,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201312.0,0.0,0.0,0.0,,0.0,,0.0,,,20140.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,,0.0,125334.0,125334.0,,0.0,0.0,0.0,0.0,0.0,0.0,11413-0000,11413.0
97961,264785318,12,0.0,0.0,0.0,C/O COMD 1 BATTERY PK PLZ 7TH FL,3.0,10519.0,1471.0,360610013002005.0,0.0,0.0,36061001300.0,NEW YORK,10.0,0.0,0.0,49956.0,CONDONOMEARA MCGINTY & DONN,70085.0,1.0,0,1.0,0,59004.0,60893.0,264785318_201512_990EZ,36061.0,2015,2014.0,15.0,20.0,1471.0,0.0,0.0,0.0,0.0,358242.0,0,0,0.0,49956,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.704951,0.0,0.0,PC,S,ZA,A,0.0,0.0,-74.015656,A,,0.0,0.0,5602.0,813219.0,AMERICAN FRIENDS OF WOODWARD FOUNDATION ETHIOPIA INC,264785318201512,2647853182015,10519.0,0.0,-9048,0.0,0.0,9192.0,0.0,0.0,A,A112,,A1123,A,T20,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.7369646527287551,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,49956.0,49956.0,70085.0,0.0,0.0,0.0,0.0,0.0,0.0,10004-0000,10004.0
97999,264795329,12,0.0,0.0,0.0,370 LEXINGTON AVE RM 2000,3.0,1233247.0,1256818.0,360610080002001.0,0.0,0.0,36061008000.0,NEW YORK,12.0,0.0,0.0,0.0,PAMELA MANN,0.0,1.0,0,1.0,0,4507429.0,6089029.0,264795329_201512_990O,36061.0,2015,2014.0,15.0,10.0,19559.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4610590,0.0,0.0,,0.0,0.0,0,16170920.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,138.0,138.0,40.7507,0.0,0.0,PC,O,AR,A,1316849.0,1237259.0,-73.9767,A,,0.0,0.0,5602.0,710000.0,COUNCIL FOR AMERICAN CULTURE AND EDUCATION INC,264795329201512,2647953292015,-83602.0,0.0,103161,0.0,0.0,-81705.0,0.0,0.0,A,A26,,A26,A,A20,BEST,AR,AR,AR,1.0,,0.0,0.0,140000.0,145417.0,IN,,10710.0,11107.0,5600.0,4610452.0,6007186.0,N,0.2812859103267783,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,276.0,201512,201412.0,0.0,4610590.0,4610590.0,6007324.0,16171196.0,0.0,0.0,0.0,0.0,0.0,10017-6576,10017.0
98177,266658925,12,0.0,0.0,0.0,176 RICHARDS ST,3.0,14861.0,7590.0,360470053002004.0,0.0,0.0,36047005300.0,BROOKLYN,10.0,0.0,0.0,84377.0,,78881.0,1.0,0,1.0,0,91648.0,65026.0,266658925_201512_990EZ,36047.0,2015,2014.0,15.0,10.0,7590.0,0.0,0.0,0.0,0.0,163258.0,0,0,0.0,84377,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.6763,0.0,0.0,PC,S,ZB,A,0.0,0.0,-74.0115,A,,0.0,0.0,5602.0,813219.0,RED HOOK ART PROJECT INC,266658925201512,2666589252015,14861.0,0.0,-7271,0.0,0.0,13855.0,0.0,0.0,A,A12,,A12,A,A25,BEST,AR,AR,AR,2.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.7490365435671299,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,84377.0,84377.0,78881.0,0.0,0.0,0.0,0.0,0.0,0.0,11231-1525,11231.0
98242,270014795,12,0.0,0.0,0.0,25 TUDOR CITY PL APT 1610,3.0,322526.0,143458.0,360610088006001.0,0.0,0.0,36061008800.0,NEW YORK,10.0,0.0,0.0,26862.0,SOHEIL NASSERI,38433.0,1.0,0,1.0,0,26903.0,45929.0,270014795_201512_990EZ,36061.0,2015,2014.0,16.0,20.0,143458.0,0.0,0.0,0.0,0.0,87291.0,0,0,0.0,39660,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.7485,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.971,A,,0.0,0.0,5602.0,611610.0,21ST CENTURY CLASSICAL CORPORATION,270014795201512,2700147952015,322526.0,0.0,12757,0.0,0.0,-996.0,0.0,0.0,A,A25,,A25,A,A6C,BEST,AR,AR,AR,1.0,0.0,885.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,11913.0,6500.0,N,0.5550306532124523,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,200209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,39660.0,39660.0,44933.0,0.0,0.0,0.0,0.0,0.0,0.0,10017-6844,10017.0
98428,270056983,12,0.0,0.0,0.0,320 W 83RD ST APT 7E,3.0,2818.0,13573.0,360470561002001.0,0.0,0.0,36047056100.0,NEW YORK,10.0,0.0,0.0,6529.0,ROBBIE TUCKER,7380.0,1.0,0,1.0,0,83778.0,105097.0,270056983_201512_990EZ,36061.0,2015,2014.0,15.0,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,56795,900,993.0,138768,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,57695,0.0,0.0,40.7285,0.0,0.0,PC,O,AR,A,0.0,12560.0,-73.9568,A,,0.0,0.0,5602.0,710000.0,NEW YORK WRITERS RESOURCES INC,270056983201512,2700569832015,2818.0,0.0,-1805,0.0,0.0,-14792.0,0.0,0.0,A,A70,,A70,A,A25,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,74544.0,81932.0,N,0.4795073640083594,2,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,81973.0,81973.0,90305.0,0.0,0.0,0.0,0.0,0.0,0.0,10024-4809,10024.0
98642,270117085,12,0.0,0.0,0.0,168 MACON STREET ROOM STE 1,3.0,5644.0,5794.0,360470269003001.0,0.0,0.0,36047026900.0,BROOKLYN,12.0,0.0,0.0,27500.0,SANDRA SEWAA CODRINGTON,14149.0,1.0,0,1.0,0,40750.0,24874.0,270117085_201512_990EZ,36047.0,2015,2014.0,15.0,20.0,5794.0,0.0,0.0,0.0,0.0,35713.0,0,0,0.0,40750,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.6816,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9448,A,,0.0,0.0,5602.0,611610.0,KOWTEFF SCHOOL OF AFRICAN DANCE,270117085201512,2701170852015,5644.0,0.0,0,0.0,0.0,-494.0,0.0,0.0,A,A6E,,A6E,A,A6E,BEST,AR,AR,AR,5.0,150.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,13250.0,10231.0,N,0.10184033424566197,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,77490.0,40750.0,40750.0,24380.0,77490.0,0.0,0.0,0.0,0.0,0.0,11216-2205,11216.0
